,user,question,answer,time,num_quizz,title,writer,length,experiment,gender,education,language,age
0,1d0gmfl,readability,2,13,5,Hunting Season,human,56,revealed,male,humanities,fr,22.0
1,1d0gmfl,attractiveness,2,14,5,Grandmother's House,SLM,65,revealed,male,humanities,fr,22.0
2,1d0gmfl,readability,2,12,5,The Beast In The Cellar,human,34,revealed,male,humanities,fr,22.0
3,1d0gmfl,readability,3,12,5,The Art Of Self Defense,human,44,revealed,male,humanities,fr,22.0
4,1d0gmfl,understandability,3,12,5,The Art Of Self Defense,human,44,revealed,male,humanities,fr,22.0
5,1d0gmfl,relevance,2,12,5,The Art Of Self Defense,human,44,revealed,male,humanities,fr,22.0
6,1d0gmfl,informativity,3,12,5,The Art Of Self Defense,human,44,revealed,male,humanities,fr,22.0
7,1d0gmfl,attractiveness,1,12,5,The Art Of Self Defense,human,44,revealed,male,humanities,fr,22.0
8,1d0gmfl,creativity,1,12,5,The Art Of Self Defense,human,44,revealed,male,humanities,fr,22.0
9,1d0gmfl,relevance,2,14,5,Grandmother's House,SLM,65,revealed,male,humanities,fr,22.0
10,1d0gmfl,creativity,1,14,5,Grandmother's House,SLM,65,revealed,male,humanities,fr,22.0
11,1d0gmfl,attractiveness,1,11,5,Family Life,human,77,revealed,male,humanities,fr,22.0
12,1d0gmfl,informativity,2,11,5,Family Life,human,77,revealed,male,humanities,fr,22.0
13,1d0gmfl,relevance,3,11,5,Family Life,human,77,revealed,male,humanities,fr,22.0
14,1d0gmfl,understandability,0,11,5,Family Life,human,77,revealed,male,humanities,fr,22.0
15,1d0gmfl,readability,2,11,5,Family Life,human,77,revealed,male,humanities,fr,22.0
16,1d0gmfl,creativity,3,139,5,My Life With Caroline,human,106,revealed,male,humanities,fr,22.0
17,1d0gmfl,creativity,0,15,5,The Call Of The North,human,45,revealed,male,humanities,fr,22.0
18,1d0gmfl,attractiveness,2,15,5,The Call Of The North,human,45,revealed,male,humanities,fr,22.0
19,1d0gmfl,creativity,1,11,5,Family Life,human,77,revealed,male,humanities,fr,22.0
20,1d0gmfl,readability,3,10,5,Up With The Lark,human,46,revealed,male,humanities,fr,22.0
21,1d0gmfl,understandability,4,10,5,Up With The Lark,human,46,revealed,male,humanities,fr,22.0
22,1d0gmfl,relevance,1,10,5,Up With The Lark,human,46,revealed,male,humanities,fr,22.0
23,1d0gmfl,understandability,0,11,5,The Balloon Goes Up,human,50,revealed,male,humanities,fr,22.0
24,1d0gmfl,readability,3,11,5,The Balloon Goes Up,human,50,revealed,male,humanities,fr,22.0
25,1d0gmfl,informativity,3,11,5,Black Heat,human,57,revealed,male,humanities,fr,22.0
26,1d0gmfl,relevance,1,11,5,Black Heat,human,57,revealed,male,humanities,fr,22.0
27,1d0gmfl,understandability,0,11,5,Black Heat,human,57,revealed,male,humanities,fr,22.0
28,1d0gmfl,readability,2,11,5,Black Heat,human,57,revealed,male,humanities,fr,22.0
29,1d0gmfl,attractiveness,1,14,5,The Suckling,SLM,37,revealed,male,humanities,fr,22.0
30,1d0gmfl,attractiveness,3,12,5,The Escort,SLM,43,revealed,male,humanities,fr,22.0
31,1d0gmfl,understandability,3,14,5,Grandmother's House,SLM,65,revealed,male,humanities,fr,22.0
32,1d0gmfl,readability,2,14,5,Grandmother's House,SLM,65,revealed,male,humanities,fr,22.0
33,1d0gmfl,readability,2,12,5,The Escort,SLM,43,revealed,male,humanities,fr,22.0
34,1d0gmfl,understandability,3,12,5,The Escort,SLM,43,revealed,male,humanities,fr,22.0
35,1d0gmfl,relevance,1,12,5,The Escort,SLM,43,revealed,male,humanities,fr,22.0
36,1d0gmfl,informativity,2,12,5,The Escort,SLM,43,revealed,male,humanities,fr,22.0
37,1d0gmfl,creativity,2,12,5,The Escort,SLM,43,revealed,male,humanities,fr,22.0
38,1d0gmfl,informativity,2,14,5,Grandmother's House,SLM,65,revealed,male,humanities,fr,22.0
39,1d0gmfl,creativity,0,10,5,Up With The Lark,human,46,revealed,male,humanities,fr,22.0
40,1d0gmfl,attractiveness,0,10,5,Up With The Lark,human,46,revealed,male,humanities,fr,22.0
41,1d0gmfl,informativity,2,10,5,Up With The Lark,human,46,revealed,male,humanities,fr,22.0
42,1d0gmfl,informativity,3,15,5,The Call Of The North,human,45,revealed,male,humanities,fr,22.0
43,1d0gmfl,relevance,2,11,5,The Balloon Goes Up,human,50,revealed,male,humanities,fr,22.0
44,1d0gmfl,relevance,3,15,5,The Call Of The North,human,45,revealed,male,humanities,fr,22.0
45,1d0gmfl,readability,1,15,5,The Call Of The North,human,45,revealed,male,humanities,fr,22.0
46,1d0gmfl,readability,3,18,5,Francis In The Navy,SLM,34,revealed,male,humanities,fr,22.0
47,1d0gmfl,understandability,1,18,5,Francis In The Navy,SLM,34,revealed,male,humanities,fr,22.0
48,1d0gmfl,relevance,1,18,5,Francis In The Navy,SLM,34,revealed,male,humanities,fr,22.0
49,1d0gmfl,informativity,2,18,5,Francis In The Navy,SLM,34,revealed,male,humanities,fr,22.0
50,1d0gmfl,understandability,0,12,5,The Beast In The Cellar,human,34,revealed,male,humanities,fr,22.0
51,1d0gmfl,informativity,3,14,5,The Suckling,SLM,37,revealed,male,humanities,fr,22.0
52,1d0gmfl,attractiveness,1,23,5,Winter Journey,SLM,53,revealed,male,humanities,fr,22.0
53,1d0gmfl,understandability,3,13,5,Adventures Of Johnny Tao,SLM,175,revealed,male,humanities,fr,22.0
54,1d0gmfl,creativity,1,11,5,Gone Are The Dayes,human,58,revealed,male,humanities,fr,22.0
55,1d0gmfl,relevance,1,13,5,Adventures Of Johnny Tao,SLM,175,revealed,male,humanities,fr,22.0
56,1d0gmfl,attractiveness,2,13,5,Adventures Of Johnny Tao,SLM,175,revealed,male,humanities,fr,22.0
57,1d0gmfl,creativity,2,13,5,Adventures Of Johnny Tao,SLM,175,revealed,male,humanities,fr,22.0
58,1d0gmfl,creativity,1,23,5,Winter Journey,SLM,53,revealed,male,humanities,fr,22.0
59,1d0gmfl,informativity,1,23,5,Winter Journey,SLM,53,revealed,male,humanities,fr,22.0
60,1d0gmfl,understandability,2,13,5,The Turners Of Prospect Road,human,42,revealed,male,humanities,fr,22.0
61,1d0gmfl,relevance,2,23,5,Winter Journey,SLM,53,revealed,male,humanities,fr,22.0
62,1d0gmfl,understandability,0,23,5,Winter Journey,SLM,53,revealed,male,humanities,fr,22.0
63,1d0gmfl,readability,2,23,5,Winter Journey,SLM,53,revealed,male,humanities,fr,22.0
64,1d0gmfl,informativity,3,13,5,Adventures Of Johnny Tao,SLM,175,revealed,male,humanities,fr,22.0
65,1d0gmfl,attractiveness,2,11,5,Gone Are The Dayes,human,58,revealed,male,humanities,fr,22.0
66,1d0gmfl,informativity,2,11,5,Gone Are The Dayes,human,58,revealed,male,humanities,fr,22.0
67,1d0gmfl,relevance,4,11,5,Gone Are The Dayes,human,58,revealed,male,humanities,fr,22.0
68,1d0gmfl,attractiveness,2,139,5,My Life With Caroline,human,106,revealed,male,humanities,fr,22.0
69,1d0gmfl,readability,1,12,5,Beware Of Pickpockets,human,156,revealed,male,humanities,fr,22.0
70,1d0gmfl,informativity,1,139,5,My Life With Caroline,human,106,revealed,male,humanities,fr,22.0
71,1d0gmfl,creativity,1,13,5,The Man In Black,SLM,30,revealed,male,humanities,fr,22.0
72,1d0gmfl,attractiveness,2,13,5,The Man In Black,SLM,30,revealed,male,humanities,fr,22.0
73,1d0gmfl,informativity,1,13,5,The Man In Black,SLM,30,revealed,male,humanities,fr,22.0
74,1d0gmfl,relevance,2,13,5,The Man In Black,SLM,30,revealed,male,humanities,fr,22.0
75,1d0gmfl,understandability,3,13,5,The Man In Black,SLM,30,revealed,male,humanities,fr,22.0
76,1d0gmfl,readability,4,13,5,The Man In Black,SLM,30,revealed,male,humanities,fr,22.0
77,1d0gmfl,relevance,1,139,5,My Life With Caroline,human,106,revealed,male,humanities,fr,22.0
78,1d0gmfl,creativity,2,18,5,Francis In The Navy,SLM,34,revealed,male,humanities,fr,22.0
79,1d0gmfl,attractiveness,4,18,5,Francis In The Navy,SLM,34,revealed,male,humanities,fr,22.0
80,1d0gmfl,understandability,1,12,5,Beware Of Pickpockets,human,156,revealed,male,humanities,fr,22.0
81,1d0gmfl,relevance,0,12,5,Beware Of Pickpockets,human,156,revealed,male,humanities,fr,22.0
82,1d0gmfl,informativity,0,12,5,Beware Of Pickpockets,human,156,revealed,male,humanities,fr,22.0
83,1d0gmfl,attractiveness,2,12,5,Beware Of Pickpockets,human,156,revealed,male,humanities,fr,22.0
84,1d0gmfl,creativity,2,12,5,Beware Of Pickpockets,human,156,revealed,male,humanities,fr,22.0
85,1d0gmfl,readability,3,11,5,Gone Are The Dayes,human,58,revealed,male,humanities,fr,22.0
86,1d0gmfl,understandability,2,11,5,Gone Are The Dayes,human,58,revealed,male,humanities,fr,22.0
87,1d0gmfl,understandability,3,15,5,The Call Of The North,human,45,revealed,male,humanities,fr,22.0
88,1d0gmfl,informativity,3,11,5,The Balloon Goes Up,human,50,revealed,male,humanities,fr,22.0
89,1d0gmfl,attractiveness,1,11,5,The Balloon Goes Up,human,50,revealed,male,humanities,fr,22.0
90,1d0gmfl,creativity,2,11,5,The Balloon Goes Up,human,50,revealed,male,humanities,fr,22.0
91,1d0gmfl,attractiveness,3,11,5,The Moth Of Moonbi,human,47,revealed,male,humanities,fr,22.0
92,1d0gmfl,informativity,2,11,5,The Moth Of Moonbi,human,47,revealed,male,humanities,fr,22.0
93,1d0gmfl,relevance,2,11,5,The Moth Of Moonbi,human,47,revealed,male,humanities,fr,22.0
94,1d0gmfl,creativity,1,10,5,Light Blast,SLM,59,revealed,male,humanities,fr,22.0
95,1d0gmfl,creativity,2,11,5,Just Another Romantic Wrestling Comedy,SLM,71,revealed,male,humanities,fr,22.0
96,1d0gmfl,understandability,1,11,5,The Moth Of Moonbi,human,47,revealed,male,humanities,fr,22.0
97,1d0gmfl,attractiveness,3,10,5,Light Blast,SLM,59,revealed,male,humanities,fr,22.0
98,1d0gmfl,informativity,1,10,5,Light Blast,SLM,59,revealed,male,humanities,fr,22.0
99,1d0gmfl,creativity,1,11,5,The Moth Of Moonbi,human,47,revealed,male,humanities,fr,22.0
100,1d0gmfl,relevance,0,10,5,Light Blast,SLM,59,revealed,male,humanities,fr,22.0
101,1d0gmfl,readability,2,10,5,Light Blast,SLM,59,revealed,male,humanities,fr,22.0
102,1d0gmfl,readability,1,11,5,The Moth Of Moonbi,human,47,revealed,male,humanities,fr,22.0
103,1d0gmfl,creativity,3,14,5,The Suckling,SLM,37,revealed,male,humanities,fr,22.0
104,1d0gmfl,informativity,3,9,5,Sound Off,SLM,69,revealed,male,humanities,fr,22.0
105,1d0gmfl,relevance,2,9,5,Sound Off,SLM,69,revealed,male,humanities,fr,22.0
106,1d0gmfl,understandability,2,9,5,Sound Off,SLM,69,revealed,male,humanities,fr,22.0
107,1d0gmfl,readability,4,9,5,Sound Off,SLM,69,revealed,male,humanities,fr,22.0
108,1d0gmfl,readability,2,12,5,My Family And Other Animals,SLM,90,revealed,male,humanities,fr,22.0
109,1d0gmfl,understandability,2,10,5,Light Blast,SLM,59,revealed,male,humanities,fr,22.0
110,1d0gmfl,creativity,3,9,5,Sound Off,SLM,69,revealed,male,humanities,fr,22.0
111,1d0gmfl,attractiveness,2,9,5,Sound Off,SLM,69,revealed,male,humanities,fr,22.0
112,1d0gmfl,creativity,2,11,5,Cool School,human,60,revealed,male,humanities,fr,22.0
113,1d0gmfl,readability,0,27,5,Everything But The Truth,SLM,43,revealed,male,humanities,fr,22.0
114,1d0gmfl,relevance,3,22,5,Queen Of The Jungle,human,48,revealed,male,humanities,fr,22.0
115,1d0gmfl,attractiveness,0,12,5,Gone With The West,SLM,75,revealed,male,humanities,fr,22.0
116,1d0gmfl,informativity,1,12,5,Gone With The West,SLM,75,revealed,male,humanities,fr,22.0
117,1d0gmfl,relevance,3,12,5,Gone With The West,SLM,75,revealed,male,humanities,fr,22.0
118,1d0gmfl,understandability,1,12,5,Gone With The West,SLM,75,revealed,male,humanities,fr,22.0
119,1d0gmfl,informativity,3,11,5,Cool School,human,60,revealed,male,humanities,fr,22.0
120,1d0gmfl,readability,2,12,5,Gone With The West,SLM,75,revealed,male,humanities,fr,22.0
121,1d0gmfl,creativity,1,22,5,Queen Of The Jungle,human,48,revealed,male,humanities,fr,22.0
122,1d0gmfl,attractiveness,2,22,5,Queen Of The Jungle,human,48,revealed,male,humanities,fr,22.0
123,1d0gmfl,informativity,3,22,5,Queen Of The Jungle,human,48,revealed,male,humanities,fr,22.0
124,1d0gmfl,attractiveness,1,11,5,Cool School,human,60,revealed,male,humanities,fr,22.0
125,1d0gmfl,relevance,1,11,5,Cool School,human,60,revealed,male,humanities,fr,22.0
126,1d0gmfl,creativity,3,12,5,Gone With The West,SLM,75,revealed,male,humanities,fr,22.0
127,1d0gmfl,readability,3,11,5,Cool School,human,60,revealed,male,humanities,fr,22.0
128,1d0gmfl,understandability,2,27,5,Everything But The Truth,SLM,43,revealed,male,humanities,fr,22.0
129,1d0gmfl,understandability,1,11,5,Cool School,human,60,revealed,male,humanities,fr,22.0
130,1d0gmfl,understandability,3,22,5,Queen Of The Jungle,human,48,revealed,male,humanities,fr,22.0
131,1d0gmfl,readability,3,22,5,Queen Of The Jungle,human,48,revealed,male,humanities,fr,22.0
132,1d0gmfl,understandability,1,12,5,My Family And Other Animals,SLM,90,revealed,male,humanities,fr,22.0
133,1d0gmfl,relevance,3,12,5,My Family And Other Animals,SLM,90,revealed,male,humanities,fr,22.0
134,1d0gmfl,informativity,2,12,5,My Family And Other Animals,SLM,90,revealed,male,humanities,fr,22.0
135,1d0gmfl,attractiveness,1,12,5,My Family And Other Animals,SLM,90,revealed,male,humanities,fr,22.0
136,1d0gmfl,readability,2,15,5,English: An Autumn In London,SLM,94,revealed,male,humanities,fr,22.0
137,1d0gmfl,readability,3,10,5,Thar She Blows!,SLM,62,revealed,male,humanities,fr,22.0
138,1d0gmfl,understandability,2,10,5,Thar She Blows!,SLM,62,revealed,male,humanities,fr,22.0
139,1d0gmfl,relevance,1,10,5,Thar She Blows!,SLM,62,revealed,male,humanities,fr,22.0
140,1d0gmfl,informativity,3,10,5,Thar She Blows!,SLM,62,revealed,male,humanities,fr,22.0
141,1d0gmfl,attractiveness,0,10,5,Thar She Blows!,SLM,62,revealed,male,humanities,fr,22.0
142,1d0gmfl,creativity,1,10,5,Thar She Blows!,SLM,62,revealed,male,humanities,fr,22.0
143,1d0gmfl,understandability,2,11,5,Love Laughs At Andy Hardy,SLM,132,revealed,male,humanities,fr,22.0
144,1d0gmfl,readability,1,11,5,Love Laughs At Andy Hardy,SLM,132,revealed,male,humanities,fr,22.0
145,1d0gmfl,relevance,2,11,5,Just Another Romantic Wrestling Comedy,SLM,71,revealed,male,humanities,fr,22.0
146,1d0gmfl,readability,2,11,5,Just Another Romantic Wrestling Comedy,SLM,71,revealed,male,humanities,fr,22.0
147,1d0gmfl,creativity,1,11,5,Black Heat,human,57,revealed,male,humanities,fr,22.0
148,1d0gmfl,readability,1,10,5,Smiling Irish Eyes,human,72,revealed,male,humanities,fr,22.0
149,1d0gmfl,understandability,1,10,5,Smiling Irish Eyes,human,72,revealed,male,humanities,fr,22.0
150,1d0gmfl,relevance,0,10,5,Smiling Irish Eyes,human,72,revealed,male,humanities,fr,22.0
151,1d0gmfl,informativity,3,10,5,Smiling Irish Eyes,human,72,revealed,male,humanities,fr,22.0
152,1d0gmfl,attractiveness,0,10,5,Smiling Irish Eyes,human,72,revealed,male,humanities,fr,22.0
153,1d0gmfl,creativity,2,10,5,Smiling Irish Eyes,human,72,revealed,male,humanities,fr,22.0
154,1d0gmfl,attractiveness,2,11,5,Black Heat,human,57,revealed,male,humanities,fr,22.0
155,1d0gmfl,informativity,2,11,5,Just Another Romantic Wrestling Comedy,SLM,71,revealed,male,humanities,fr,22.0
156,1d0gmfl,readability,2,13,5,Adventures Of Johnny Tao,SLM,175,revealed,male,humanities,fr,22.0
157,1d0gmfl,understandability,2,15,5,English: An Autumn In London,SLM,94,revealed,male,humanities,fr,22.0
158,1d0gmfl,attractiveness,2,15,5,English: An Autumn In London,SLM,94,revealed,male,humanities,fr,22.0
159,1d0gmfl,creativity,2,12,5,My Family And Other Animals,SLM,90,revealed,male,humanities,fr,22.0
160,1d0gmfl,understandability,2,13,5,Hunting Season,human,56,revealed,male,humanities,fr,22.0
161,1d0gmfl,relevance,3,13,5,Hunting Season,human,56,revealed,male,humanities,fr,22.0
162,1d0gmfl,informativity,2,13,5,Hunting Season,human,56,revealed,male,humanities,fr,22.0
163,1d0gmfl,creativity,3,13,5,Young People,SLM,107,revealed,male,humanities,fr,22.0
164,1d0gmfl,attractiveness,2,13,5,Young People,SLM,107,revealed,male,humanities,fr,22.0
165,1d0gmfl,informativity,1,13,5,Young People,SLM,107,revealed,male,humanities,fr,22.0
166,1d0gmfl,relevance,2,13,5,Young People,SLM,107,revealed,male,humanities,fr,22.0
167,1d0gmfl,understandability,1,13,5,Young People,SLM,107,revealed,male,humanities,fr,22.0
168,1d0gmfl,attractiveness,2,13,5,Hunting Season,human,56,revealed,male,humanities,fr,22.0
169,1d0gmfl,creativity,2,13,5,Hunting Season,human,56,revealed,male,humanities,fr,22.0
170,1d0gmfl,readability,3,13,5,Young People,SLM,107,revealed,male,humanities,fr,22.0
171,1d0gmfl,attractiveness,2,11,5,Just Another Romantic Wrestling Comedy,SLM,71,revealed,male,humanities,fr,22.0
172,1d0gmfl,relevance,1,15,5,English: An Autumn In London,SLM,94,revealed,male,humanities,fr,22.0
173,1d0gmfl,relevance,2,11,5,Love Laughs At Andy Hardy,SLM,132,revealed,male,humanities,fr,22.0
174,1d0gmfl,informativity,1,11,5,Love Laughs At Andy Hardy,SLM,132,revealed,male,humanities,fr,22.0
175,1d0gmfl,attractiveness,1,11,5,Love Laughs At Andy Hardy,SLM,132,revealed,male,humanities,fr,22.0
176,1d0gmfl,creativity,2,11,5,Love Laughs At Andy Hardy,SLM,132,revealed,male,humanities,fr,22.0
177,1d0gmfl,creativity,1,15,5,English: An Autumn In London,SLM,94,revealed,male,humanities,fr,22.0
178,1d0gmfl,informativity,2,15,5,English: An Autumn In London,SLM,94,revealed,male,humanities,fr,22.0
179,1d0gmfl,relevance,3,13,5,The Turners Of Prospect Road,human,42,revealed,male,humanities,fr,22.0
180,1d0gmfl,understandability,2,11,5,Just Another Romantic Wrestling Comedy,SLM,71,revealed,male,humanities,fr,22.0
181,1d0gmfl,creativity,3,17,5,Born Again,human,67,revealed,male,humanities,fr,22.0
182,1d0gmfl,relevance,1,12,5,The Roommates,SLM,49,revealed,male,humanities,fr,22.0
183,1d0gmfl,understandability,1,12,5,The Roommates,SLM,49,revealed,male,humanities,fr,22.0
184,1d0gmfl,readability,2,12,5,The Roommates,SLM,49,revealed,male,humanities,fr,22.0
185,1d0gmfl,attractiveness,2,12,5,Chasing Rainbows,human,78,revealed,male,humanities,fr,22.0
186,1d0gmfl,creativity,2,12,5,Chasing Rainbows,human,78,revealed,male,humanities,fr,22.0
187,1d0gmfl,informativity,0,14,5,Reach The Rock,human,90,revealed,male,humanities,fr,22.0
188,1d0gmfl,attractiveness,2,11,5,The Last Married Couple In America,SLM,70,revealed,male,humanities,fr,22.0
189,1d0gmfl,informativity,2,11,5,The Last Married Couple In America,SLM,70,revealed,male,humanities,fr,22.0
190,1d0gmfl,informativity,2,12,5,The Roommates,SLM,49,revealed,male,humanities,fr,22.0
191,1d0gmfl,relevance,0,11,5,The Last Married Couple In America,SLM,70,revealed,male,humanities,fr,22.0
192,1d0gmfl,readability,3,11,5,The Last Married Couple In America,SLM,70,revealed,male,humanities,fr,22.0
193,1d0gmfl,readability,2,14,5,Reach The Rock,human,90,revealed,male,humanities,fr,22.0
194,1d0gmfl,understandability,2,14,5,Reach The Rock,human,90,revealed,male,humanities,fr,22.0
195,1d0gmfl,relevance,3,14,5,Reach The Rock,human,90,revealed,male,humanities,fr,22.0
196,1d0gmfl,attractiveness,2,14,5,Reach The Rock,human,90,revealed,male,humanities,fr,22.0
197,1d0gmfl,readability,2,12,5,Life Love Death,human,49,revealed,male,humanities,fr,22.0
198,1d0gmfl,creativity,4,14,5,Reach The Rock,human,90,revealed,male,humanities,fr,22.0
199,1d0gmfl,creativity,1,77,5,The Diamond,human,43,revealed,male,humanities,fr,22.0
200,1d0gmfl,understandability,2,11,5,The Last Married Couple In America,SLM,70,revealed,male,humanities,fr,22.0
201,1d0gmfl,attractiveness,2,12,5,The Roommates,SLM,49,revealed,male,humanities,fr,22.0
202,1d0gmfl,creativity,2,12,5,The Roommates,SLM,49,revealed,male,humanities,fr,22.0
203,1d0gmfl,creativity,2,12,5,Temptation Island,SLM,46,revealed,male,humanities,fr,22.0
204,1d0gmfl,informativity,1,11,5,The Guinea Pig,human,57,revealed,male,humanities,fr,22.0
205,1d0gmfl,understandability,1,11,5,The Guinea Pig,human,57,revealed,male,humanities,fr,22.0
206,1d0gmfl,readability,2,12,5,Temptation Island,SLM,46,revealed,male,humanities,fr,22.0
207,1d0gmfl,creativity,2,27,5,Everything But The Truth,SLM,43,revealed,male,humanities,fr,22.0
208,1d0gmfl,attractiveness,2,27,5,Everything But The Truth,SLM,43,revealed,male,humanities,fr,22.0
209,1d0gmfl,informativity,3,27,5,Everything But The Truth,SLM,43,revealed,male,humanities,fr,22.0
210,1d0gmfl,relevance,3,27,5,Everything But The Truth,SLM,43,revealed,male,humanities,fr,22.0
211,1d0gmfl,readability,4,14,5,The Suckling,SLM,37,revealed,male,humanities,fr,22.0
212,1d0gmfl,understandability,1,14,5,The Suckling,SLM,37,revealed,male,humanities,fr,22.0
213,1d0gmfl,relevance,2,14,5,The Suckling,SLM,37,revealed,male,humanities,fr,22.0
214,1d0gmfl,creativity,1,11,5,Dancing In The Dark,human,64,revealed,male,humanities,fr,22.0
215,1d0gmfl,attractiveness,1,11,5,Dancing In The Dark,human,64,revealed,male,humanities,fr,22.0
216,1d0gmfl,informativity,3,11,5,Dancing In The Dark,human,64,revealed,male,humanities,fr,22.0
217,1d0gmfl,understandability,2,11,5,Dancing In The Dark,human,64,revealed,male,humanities,fr,22.0
218,1d0gmfl,relevance,2,11,5,Dancing In The Dark,human,64,revealed,male,humanities,fr,22.0
219,1d0gmfl,understandability,2,12,5,Temptation Island,SLM,46,revealed,male,humanities,fr,22.0
220,1d0gmfl,relevance,2,12,5,Temptation Island,SLM,46,revealed,male,humanities,fr,22.0
221,1d0gmfl,informativity,0,12,5,Temptation Island,SLM,46,revealed,male,humanities,fr,22.0
222,1d0gmfl,attractiveness,2,12,5,Temptation Island,SLM,46,revealed,male,humanities,fr,22.0
223,1d0gmfl,attractiveness,1,77,5,The Diamond,human,43,revealed,male,humanities,fr,22.0
224,1d0gmfl,attractiveness,3,11,5,The Guinea Pig,human,57,revealed,male,humanities,fr,22.0
225,1d0gmfl,informativity,2,77,5,The Diamond,human,43,revealed,male,humanities,fr,22.0
226,1d0gmfl,understandability,2,77,5,The Diamond,human,43,revealed,male,humanities,fr,22.0
227,1d0gmfl,informativity,3,13,5,Another Chance,SLM,50,revealed,male,humanities,fr,22.0
228,1d0gmfl,attractiveness,2,13,5,Another Chance,SLM,50,revealed,male,humanities,fr,22.0
229,1d0gmfl,creativity,2,13,5,Another Chance,SLM,50,revealed,male,humanities,fr,22.0
230,1d0gmfl,creativity,0,11,5,Ma And Pa Kettle On Vacation,SLM,61,revealed,male,humanities,fr,22.0
231,1d0gmfl,attractiveness,4,11,5,Ma And Pa Kettle On Vacation,SLM,61,revealed,male,humanities,fr,22.0
232,1d0gmfl,informativity,2,12,5,Life Love Death,human,49,revealed,male,humanities,fr,22.0
233,1d0gmfl,attractiveness,2,12,5,Life Love Death,human,49,revealed,male,humanities,fr,22.0
234,1d0gmfl,creativity,2,12,5,Life Love Death,human,49,revealed,male,humanities,fr,22.0
235,1d0gmfl,relevance,0,13,5,Another Chance,SLM,50,revealed,male,humanities,fr,22.0
236,1d0gmfl,readability,3,12,5,Abby Sen,human,210,revealed,male,humanities,fr,22.0
237,1d0gmfl,relevance,2,12,5,Abby Sen,human,210,revealed,male,humanities,fr,22.0
238,1d0gmfl,informativity,1,12,5,Abby Sen,human,210,revealed,male,humanities,fr,22.0
239,1d0gmfl,attractiveness,1,12,5,Abby Sen,human,210,revealed,male,humanities,fr,22.0
240,1d0gmfl,creativity,3,12,5,Abby Sen,human,210,revealed,male,humanities,fr,22.0
241,1d0gmfl,readability,3,11,5,Ma And Pa Kettle On Vacation,SLM,61,revealed,male,humanities,fr,22.0
242,1d0gmfl,understandability,2,11,5,Ma And Pa Kettle On Vacation,SLM,61,revealed,male,humanities,fr,22.0
243,1d0gmfl,relevance,1,11,5,Ma And Pa Kettle On Vacation,SLM,61,revealed,male,humanities,fr,22.0
244,1d0gmfl,informativity,3,11,5,Ma And Pa Kettle On Vacation,SLM,61,revealed,male,humanities,fr,22.0
245,1d0gmfl,understandability,0,12,5,Abby Sen,human,210,revealed,male,humanities,fr,22.0
246,1d0gmfl,relevance,2,12,5,Life Love Death,human,49,revealed,male,humanities,fr,22.0
247,1d0gmfl,understandability,1,13,5,Another Chance,SLM,50,revealed,male,humanities,fr,22.0
248,1d0gmfl,readability,2,12,5,Bowery Battalion,SLM,198,revealed,male,humanities,fr,22.0
249,1d0gmfl,creativity,3,11,5,The Last Married Couple In America,SLM,70,revealed,male,humanities,fr,22.0
250,1d0gmfl,relevance,0,13,5,The Other Side,SLM,46,revealed,male,humanities,fr,22.0
251,1d0gmfl,informativity,3,13,5,The Other Side,SLM,46,revealed,male,humanities,fr,22.0
252,1d0gmfl,attractiveness,3,13,5,The Other Side,SLM,46,revealed,male,humanities,fr,22.0
253,1d0gmfl,creativity,3,13,5,The Other Side,SLM,46,revealed,male,humanities,fr,22.0
254,1d0gmfl,readability,2,11,5,The Convent,SLM,85,revealed,male,humanities,fr,22.0
255,1d0gmfl,understandability,1,11,5,The Convent,SLM,85,revealed,male,humanities,fr,22.0
256,1d0gmfl,relevance,0,11,5,The Convent,SLM,85,revealed,male,humanities,fr,22.0
257,1d0gmfl,informativity,0,11,5,The Convent,SLM,85,revealed,male,humanities,fr,22.0
258,1d0gmfl,attractiveness,2,11,5,The Convent,SLM,85,revealed,male,humanities,fr,22.0
259,1d0gmfl,creativity,3,11,5,The Convent,SLM,85,revealed,male,humanities,fr,22.0
260,1d0gmfl,readability,3,77,5,The Diamond,human,43,revealed,male,humanities,fr,22.0
261,1d0gmfl,understandability,2,12,5,Life Love Death,human,49,revealed,male,humanities,fr,22.0
262,1d0gmfl,readability,3,13,5,Another Chance,SLM,50,revealed,male,humanities,fr,22.0
263,1d0gmfl,creativity,2,12,5,Bowery Battalion,SLM,198,revealed,male,humanities,fr,22.0
264,1d0gmfl,attractiveness,1,12,5,Bowery Battalion,SLM,198,revealed,male,humanities,fr,22.0
265,1d0gmfl,informativity,1,12,5,Bowery Battalion,SLM,198,revealed,male,humanities,fr,22.0
266,1d0gmfl,relevance,2,12,5,Bowery Battalion,SLM,198,revealed,male,humanities,fr,22.0
267,1d0gmfl,understandability,1,12,5,Bowery Battalion,SLM,198,revealed,male,humanities,fr,22.0
268,1d0gmfl,relevance,4,77,5,The Diamond,human,43,revealed,male,humanities,fr,22.0
269,1d0gmfl,creativity,2,11,5,The Guinea Pig,human,57,revealed,male,humanities,fr,22.0
270,1d0gmfl,readability,3,11,5,The Guinea Pig,human,57,revealed,male,humanities,fr,22.0
271,1d0gmfl,readability,2,11,5,Dancing In The Dark,human,64,revealed,male,humanities,fr,22.0
272,1d0gmfl,relevance,3,16,5,Josephine And Men,human,29,revealed,male,humanities,fr,22.0
